CustomColumn, Frame, TreatmentSensor, PER-X, PER-Y, LeftSector, RightSector, LeftFlagellumTip-X, LeftFlagellumTip-Y, RightFlagellumTip-X, RightFlagellumTip-Y, LeftFlagellumBase-X, LeftFlagellumBase-Y, RightFlagellumBase-X, RightFlagellumBase-Y, RotationAngle, AntennaSensorWidth, AntennaSensorHeight, AntennaSensorOffset-X, AntennaSensorOffset-Y, AntennaSensorScale-X, AntennaSensorScale-Y
Control-01,1121,60,308,174,2,2,213,192,362,202,272,221,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1122,60,308,174,2,2,213,187,357,187,275,218,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1123,59,308,174,2,2,221,179,344,190,277,215,342,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1124,57,308,174,2,1,223,177,339,187,277,215,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1125,57,308,174,2,1,223,174,334,146,280,213,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1126,57,308,174,2,1,221,177,329,143,277,215,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1127,57,308,174,2,1,218,179,319,143,277,215,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1128,58,308,174,2,1,215,187,319,143,275,218,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1129,58,308,174,2,1,215,192,319,143,272,221,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1130,60,308,174,2,1,215,195,319,143,272,221,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1131,58,308,174,2,1,215,190,319,143,272,221,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1132,55,308,174,2,1,218,184,316,153,275,218,319,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1133,60,308,174,2,1,221,177,319,143,277,215,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1134,60,308,174,2,1,223,174,329,135,280,213,326,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1135,61,308,174,2,1,221,177,337,146,277,215,337,156,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1136,59,308,174,2,1,223,177,339,190,277,215,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1137,62,308,174,2,1,223,177,339,190,277,215,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1138,60,308,174,2,2,223,174,344,171,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1139,59,308,174,2,1,223,174,342,187,280,213,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1140,61,308,174,2,1,226,169,337,184,280,213,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1141,58,308,174,2,1,226,171,337,184,280,213,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1142,58,308,174,2,1,221,177,337,184,277,215,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1143,60,308,174,2,1,215,184,337,184,275,218,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1144,59,308,174,2,1,215,187,326,146,272,218,324,156,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1145,55,308,174,2,1,213,197,319,143,272,221,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1146,60,308,174,2,1,213,197,316,146,272,221,321,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1147,60,308,174,2,1,213,200,316,148,272,223,319,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1148,63,308,174,2,1,210,205,319,141,272,223,324,159,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1149,60,308,174,2,1,210,205,319,141,270,226,324,159,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1150,61,308,174,2,2,208,210,347,179,270,226,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1151,59,308,174,2,2,208,213,360,195,272,226,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1152,61,308,174,2,3,208,215,370,210,270,226,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1153,60,308,174,2,3,208,215,381,231,270,228,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1154,60,308,174,2,3,208,215,383,241,270,228,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1155,57,308,174,2,3,208,215,381,244,270,228,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1156,60,308,174,2,3,208,202,375,246,272,223,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1157,58,308,174,2,3,215,182,375,246,275,218,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1158,60,308,174,2,2,218,182,347,184,277,215,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1159,60,308,174,2,2,218,182,347,184,277,215,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1160,59,308,174,2,2,210,195,347,184,272,221,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1161,58,308,174,2,1,208,205,326,138,272,223,326,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1162,57,308,174,2,1,208,215,319,141,270,228,324,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1163,56,308,174,3,1,208,218,316,146,270,228,321,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1164,58,308,174,3,1,208,221,316,146,267,233,321,156,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1165,59,308,174,3,1,205,226,316,146,267,231,321,156,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1166,60,308,174,3,1,208,228,319,146,267,233,324,161,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1167,60,308,174,3,1,254,231,337,177,267,233,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1168,60,308,174,3,2,208,231,350,184,267,233,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1169,60,308,174,3,2,208,228,357,200,267,233,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1170,57,308,174,3,2,208,228,357,200,267,233,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1171,58,308,174,3,3,205,226,378,228,267,231,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1172,58,308,174,2,3,208,208,383,231,272,226,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1173,59,308,174,2,3,210,195,386,241,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1174,58,308,174,2,3,210,197,383,246,272,221,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1175,59,308,174,2,3,208,205,383,244,272,223,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1176,59,308,174,2,3,208,208,378,241,270,226,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1177,60,308,174,2,4,208,213,375,246,270,226,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1178,60,308,174,3,4,208,218,375,246,267,228,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1179,58,308,174,3,4,208,218,375,246,267,228,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1180,59,308,174,3,4,210,218,368,259,267,228,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1181,60,308,174,3,4,208,218,368,259,267,231,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1182,60,308,174,2,4,208,210,368,259,270,226,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1183,58,308,174,2,1,215,184,339,184,277,215,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1184,60,308,174,2,1,221,179,339,141,277,215,339,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1185,55,308,174,2,1,223,171,334,135,280,213,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1186,55,308,174,2,1,223,171,334,135,280,213,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1187,56,308,174,2,1,226,169,326,135,282,210,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1188,62,308,174,2,1,228,164,329,133,282,210,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1189,61,308,174,2,1,215,182,337,130,277,215,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1190,61,308,174,2,1,218,179,337,130,277,215,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1191,59,308,174,2,1,213,187,352,141,275,218,350,156,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1192,58,308,174,2,2,215,184,365,153,277,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1193,59,308,174,2,2,221,177,370,171,277,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1194,59,308,174,2,2,223,169,381,195,280,213,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1195,57,308,174,2,3,228,164,386,210,282,210,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1196,56,308,174,2,3,228,166,391,218,282,210,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1197,58,308,174,2,3,226,169,393,228,282,210,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1198,56,308,174,2,3,226,169,393,228,282,210,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1199,57,308,174,2,3,223,174,393,205,280,213,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1200,59,308,174,2,2,223,171,391,192,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1201,56,308,174,2,2,226,169,375,171,282,210,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1202,58,308,174,2,1,226,166,352,148,282,210,352,161,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1203,60,308,174,2,1,223,171,350,138,280,213,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1204,57,308,174,2,1,215,182,342,135,275,218,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1205,57,308,174,2,1,213,192,337,133,275,218,334,190,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1206,59,308,174,2,1,210,200,331,130,272,221,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1207,57,308,174,2,1,210,205,329,133,272,223,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1208,60,308,174,2,1,210,208,329,135,272,223,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1209,57,308,174,2,1,210,210,334,143,270,226,337,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1210,63,308,174,2,2,208,213,347,187,270,226,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1211,60,308,174,2,2,210,213,350,195,272,226,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1212,63,308,174,2,2,208,215,365,190,272,226,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1213,59,308,174,2,3,208,215,378,215,272,226,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1214,60,308,174,2,3,208,213,393,226,270,226,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1215,61,308,174,2,3,210,202,396,233,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1216,61,308,174,2,3,218,179,399,241,277,215,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1217,59,308,174,2,3,223,171,399,244,280,213,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1218,62,308,174,2,3,228,166,399,215,282,210,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1219,60,308,174,2,2,221,182,391,171,275,215,365,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1220,61,308,174,2,2,223,200,375,146,272,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1221,58,308,174,3,2,226,218,362,135,270,228,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1222,59,308,174,3,1,221,231,357,133,267,233,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1223,59,308,174,3,1,221,244,360,133,267,239,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1224,59,308,174,3,1,221,244,360,133,267,239,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1225,59,308,174,3,2,223,254,370,146,267,244,347,187,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1226,57,308,174,3,2,231,259,404,177,267,246,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1227,58,308,174,3,2,231,259,411,184,267,239,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1228,60,308,174,3,3,233,215,417,195,272,226,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1229,59,308,174,2,3,241,200,417,195,277,215,360,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1230,59,308,174,2,2,241,174,411,182,280,210,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1231,61,308,174,2,2,259,174,375,190,282,208,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1232,62,308,174,2,2,251,164,370,166,282,208,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1233,61,308,174,2,1,246,190,365,133,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1234,59,308,174,2,1,239,205,352,130,272,221,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1235,60,308,174,3,1,231,223,347,130,270,228,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1236,60,308,174,3,2,228,231,357,151,270,231,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1237,60,308,174,3,2,228,233,362,174,267,233,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1238,64,308,174,3,2,231,221,370,184,270,231,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1239,62,308,174,2,2,231,195,386,187,275,218,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1240,61,308,174,2,2,233,171,391,187,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1241,61,308,174,2,3,239,166,401,195,280,210,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1242,60,308,174,2,3,246,184,409,202,280,213,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1243,62,308,174,2,3,226,208,411,202,272,223,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1244,61,308,174,3,2,218,226,396,169,270,231,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1245,60,308,174,3,2,215,244,396,169,267,239,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1246,61,308,174,3,1,215,251,355,135,267,241,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1247,62,308,174,3,1,213,254,344,130,267,241,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1248,62,308,174,3,1,213,254,344,130,267,241,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1249,62,308,174,3,1,208,215,334,133,270,228,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1250,60,308,174,2,1,215,190,334,133,272,223,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1251,60,308,174,2,1,218,177,334,133,280,213,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1252,59,308,174,2,1,226,166,331,133,282,210,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1253,59,308,174,2,1,228,164,329,133,282,210,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1254,59,308,174,2,1,228,164,329,133,282,210,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1255,62,308,174,2,1,223,169,329,133,280,213,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1256,60,308,174,2,1,218,177,339,182,277,215,334,190,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1257,62,308,174,2,2,210,192,355,161,275,218,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1258,60,308,174,2,2,208,202,360,169,272,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1259,60,308,174,2,2,208,210,381,182,270,226,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1260,60,308,174,3,2,210,226,393,195,270,231,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1261,60,308,174,3,3,223,254,411,202,267,241,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1262,61,308,174,3,3,223,239,414,202,267,236,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1263,56,308,174,2,2,226,210,404,169,272,226,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1264,57,308,174,2,2,239,200,388,151,277,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1265,57,308,174,2,2,239,164,378,141,282,210,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1266,57,308,174,2,2,244,161,368,135,282,208,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1267,58,308,174,2,1,249,164,362,133,285,205,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1268,60,308,174,2,2,246,169,365,133,282,210,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1269,59,308,174,2,2,244,195,365,133,277,215,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1270,59,308,174,2,1,246,210,362,133,272,221,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1271,61,308,174,2,1,246,190,360,130,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1272,55,308,174,2,1,241,164,357,130,282,210,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1273,59,308,174,2,1,259,174,347,130,282,208,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1274,57,308,174,2,1,241,153,344,130,282,208,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1275,57,308,174,2,1,236,153,352,135,282,208,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1276,58,308,174,2,2,244,184,357,146,280,213,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1277,59,308,174,2,2,218,184,360,169,277,215,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1278,58,308,174,2,2,218,184,365,171,277,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1279,57,308,174,2,2,228,164,352,166,280,210,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1280,60,308,174,2,1,236,153,352,133,282,208,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1281,57,308,174,2,1,239,153,347,130,285,205,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1282,61,308,174,2,1,241,151,342,130,282,205,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1283,59,308,174,2,1,241,151,339,130,282,205,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1284,60,308,174,2,1,231,161,337,133,282,208,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1285,56,308,174,2,1,221,174,334,133,280,213,334,169,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1286,57,308,174,2,1,215,182,334,133,277,215,334,166,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1287,58,308,174,2,1,213,192,334,133,275,218,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1288,60,308,174,2,1,213,195,342,130,272,221,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1289,58,308,174,2,2,210,197,355,164,272,221,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1290,59,308,174,2,2,213,200,360,169,272,221,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1291,59,308,174,2,2,213,200,360,169,272,221,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1292,60,308,174,2,2,213,200,362,169,272,221,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1293,59,308,174,3,1,226,221,362,143,270,228,342,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1294,59,308,174,3,1,226,221,362,143,270,228,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1295,57,308,174,3,1,226,231,357,135,270,231,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1296,60,308,174,2,1,226,182,352,133,277,215,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1297,59,308,174,2,1,228,171,352,133,280,213,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1298,59,308,174,2,1,231,164,350,130,280,210,337,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1299,61,308,174,2,1,231,164,350,130,282,210,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1300,59,308,174,2,1,223,171,355,135,280,213,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1301,58,308,174,2,2,215,187,362,174,277,215,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1302,59,308,174,2,2,215,192,368,179,275,218,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1303,59,308,174,2,2,215,184,370,197,275,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1304,57,308,174,2,2,223,169,368,208,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1305,58,308,174,2,2,228,161,362,179,282,210,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1306,59,308,174,2,2,233,156,355,151,282,210,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1307,59,308,174,2,2,233,156,355,151,282,210,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1308,56,308,174,2,1,228,161,352,133,280,210,342,174,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1309,56,308,174,2,1,221,171,350,133,280,213,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1310,57,308,174,2,1,215,179,344,133,277,215,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1311,56,308,174,2,1,213,190,342,133,275,218,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1312,57,308,174,2,1,213,195,342,133,272,221,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1313,57,308,174,2,1,210,202,347,130,272,223,337,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1314,59,308,174,2,1,208,210,355,133,270,226,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1315,57,308,174,3,2,208,221,365,141,270,228,344,187,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1316,56,308,174,3,2,210,231,370,166,270,231,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1317,58,308,174,3,2,210,218,386,161,270,231,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1318,56,308,174,2,2,218,195,396,169,272,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1319,57,308,174,2,2,244,187,404,177,277,215,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1320,55,308,174,2,2,228,166,409,190,282,210,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1321,60,308,174,2,2,223,169,399,174,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1322,61,308,174,2,2,215,184,362,187,275,218,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1323,59,308,174,2,2,210,197,352,192,272,221,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1324,60,308,174,2,1,208,208,360,138,272,223,342,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1325,58,308,174,3,1,208,218,352,133,251,223,339,190,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1326,60,308,174,3,1,208,221,344,133,270,228,334,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1327,58,308,174,3,1,210,218,339,133,270,228,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1328,58,308,174,2,1,208,205,337,130,272,223,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1329,57,308,174,2,1,215,187,339,130,275,218,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1330,58,308,174,2,1,221,174,344,133,277,215,334,192,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1331,59,308,174,2,1,223,171,357,146,280,213,347,174,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1332,60,308,174,2,2,223,171,362,169,280,213,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1333,58,308,174,2,2,215,182,381,195,277,215,373,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1334,58,308,174,2,3,213,190,388,218,275,218,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1335,58,308,174,2,3,213,190,388,218,275,218,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1336,56,308,174,2,3,213,195,391,223,272,221,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1337,57,308,174,2,3,210,200,391,226,272,221,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1338,56,308,174,2,2,210,205,368,184,272,223,365,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1339,56,308,174,2,2,208,210,360,171,270,226,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1340,57,308,174,2,2,205,215,347,174,272,226,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1341,58,308,174,3,1,208,218,347,138,270,228,344,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1342,56,308,174,3,1,208,221,339,133,270,228,334,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1343,57,308,174,3,1,208,226,334,133,236,228,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1344,57,308,174,3,1,208,228,329,135,267,231,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1345,55,308,174,3,1,208,228,329,135,264,231,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
