Frame, Changed Pixels
8146, 12743
8147, 13426
8148, 19345
8149, 15397
8150, 12931
8151, 11781
8152, 14780
8153, 11642
8154, 16322
8155, 12231
8156, 11334
8157, 15447
8158, 12113
8159, 16452
8160, 13577
8161, 12072
8162, 22723
8163, 13791
8164, 16389
8165, 20529
8166, 12150
8167, 18060
8168, 19043
8169, 13800
8170, 18931
8171, 14671
8172, 21258
8173, 25129
8174, 14060
8175, 14450
8176, 19945
8177, 13504
8178, 17249
8179, 13745
8180, 10600
8181, 10001
8182, 12897
8183, 22161
8184, 16235
8185, 12499
8186, 15648
8187, 36993
8188, 19352
8189, 14784
8190, 16005
8191, 13225
8192, 14312
8193, 13009
8194, 16343
8195, 21483
8196, 21868
8197, 16448
8198, 11283
8199, 18653
8200, 12728
8201, 12252
8202, 23382
8203, 15598
8204, 14765
8205, 14673
8206, 11585
8207, 11699
8208, 14241
8209, 23525
8210, 15773
8211, 25550
8212, 15047
8213, 14291
8214, 28317
8215, 21999
8216, 18633
8217, 18308
8218, 18679
8219, 18278
8220, 17807
8221, 13355
8222, 25936
8223, 11688
8224, 10857
8225, 13208
8226, 15468
8227, 19011
8228, 18855
8229, 16369
8230, 17261
8231, 15686
8232, 16929
8233, 16638
8234, 12736
8235, 17075
8236, 13540
8237, 13845
8238, 22392
8239, 21472
8240, 13791
8241, 22610
8242, 22017
8243, 10484
8244, 10877
8245, 13118
8246, 11133
8247, 13572
8248, 14871
8249, 12676
8250, 22544
8251, 15626
8252, 12024
8253, 12755
8254, 10357
8255, 15568
8256, 13206
8257, 13943
8258, 20439
8259, 13575
8260, 12253
8261, 26813
8262, 15187
8263, 14481
8264, 15201
8265, 16499
8266, 13432
8267, 15869
8268, 19110
8269, 13714
8270, 14883
8271, 12738
8272, 11495
8273, 11704
8274, 20236
8275, 17895
8276, 9768
8277, 13751
8278, 15312
8279, 11252
8280, 9540
8281, 9209
8282, 7885
8283, 11393
8284, 15988
8285, 9394
8286, 20670
8287, 27599
8288, 19771
8289, 22758
8290, 18528
8291, 36908
8292, 26842
8293, 14109
8294, 15184
8295, 11338
8296, 17623
8297, 13998
8298, 19295
8299, 12456
8300, 10846
8301, 20837
8302, 23249
8303, 14304
8304, 11812
8305, 12646
8306, 10373
8307, 17372
8308, 11025
8309, 21478
8310, 15610
8311, 16687
8312, 14349
8313, 10663
8314, 19182
8315, 16689
8316, 10731
8317, 12149
8318, 11646
8319, 11636
8320, 14856
8321, 12028
8322, 13267
8323, 18861
8324, 14221
8325, 16410
8326, 10238
8327, 19730
8328, 12930
8329, 11820
8330, 16966
8331, 26743
8332, 20548
8333, 13536
8334, 16995
8335, 15715
8336, 14981
8337, 12931
8338, 12771
8339, 11658
8340, 16431
8341, 12541
8342, 14636
8343, 14380
8344, 15307
8345, 13577
8346, 11040
8347, 12408
8348, 11964
8349, 10997
8350, 13457
8351, 12642
8352, 11459
8353, 19708
8354, 17899
8355, 17547
8356, 16001
8357, 13638
8358, 15457
8359, 13002
8360, 19453
8361, 11645
8362, 11507
8363, 12909
8364, 12826
8365, 15471
8366, 20693
8367, 22628
8368, 14858
8369, 11890
8370, 13137
8371, 10148
8372, 15630
8373, 12520
8374, 14185
8375, 11567
8376, 17229
8377, 12951
8378, 12588
8379, 15908
8380, 12324
8381, 10830
8382, 17507
8383, 12354
8384, 10929
8385, 11795
8386, 10330
8387, 13731
8388, 11121
8389, 12050
8390, 18580
8391, 13974
8392, 13594
8393, 22685
8394, 11583
8395, 11178
8396, 15043
8397, 13055
8398, 14998
8399, 10538
8400, 12781
8401, 12796
8402, 8841
8403, 9871
8404, 14640
8405, 14272
8406, 10758
8407, 16728
8408, 15743
8409, 10815
8410, 14976
8411, 19322
8412, 11140
8413, 18704
8414, 10479
8415, 14205
8416, 17021
8417, 18566
8418, 10768
8419, 14330
8420, 10737
8421, 11848
8422, 10452
8423, 14558
8424, 11128
8425, 17792
8426, 11703
8427, 25045
8428, 14615
8429, 13495
8430, 13727
8431, 15937
8432, 15781
8433, 11929
8434, 12942
8435, 25439
8436, 20290
8437, 11263
8438, 10847
8439, 11190
8440, 11577
8441, 17830
8442, 10116
8443, 12111
8444, 11667
8445, 15497
8446, 11320
8447, 20437
8448, 14222
8449, 12006
8450, 9387
8451, 10756
8452, 9660
8453, 16483
8454, 18483
8455, 15804
8456, 14930
8457, 13044
8458, 11377
8459, 12051
8460, 12744
8461, 16101
8462, 9369
8463, 10308
8464, 9476
8465, 10555
8466, 9575
8467, 17978
8468, 15843
8469, 13525
8470, 11873
8471, 13248
8472, 17595
8473, 23210
8474, 16103
8475, 11660
8476, 14053
8477, 13684
8478, 12196
8479, 15424
8480, 11375
8481, 13786
8482, 14221
8483, 21074
8484, 19125
8485, 20001
8486, 13562
8487, 12740
8488, 13883
8489, 11627
8490, 14126
8491, 15762
8492, 14973
8493, 10213
8494, 13471
8495, 11858
8496, 23545
8497, 25437
8498, 15100
8499, 19790
8500, 10902
8501, 11701
8502, 10313
8503, 11126
8504, 11204
8505, 14284
8506, 11973
8507, 14711
8508, 12867
8509, 9988
8510, 8287
8511, 17709
8512, 15776
8513, 13780
8514, 11625
8515, 18876
8516, 12531
8517, 16711
8518, 21502
8519, 21326
8520, 20833
8521, 17624
8522, 12639
8523, 12770
8524, 17927
8525, 18926
8526, 17302
8527, 13068
8528, 27911
8529, 12793
8530, 14381
8531, 14413
8532, 25806
8533, 16922
8534, 14037
8535, 18885
8536, 15609
8537, 14773
8538, 20508
8539, 21101
8540, 13106
8541, 12183
8542, 12648
8543, 18968
8544, 18195
8545, 22292
8546, 13422
8547, 19233
8548, 22350
8549, 11187
8550, 27120
8551, 16101
8552, 15906
8553, 12819
8554, 15146
8555, 15216
8556, 16780
8557, 21534
8558, 12786
8559, 13055
8560, 11467
8561, 11770
8562, 10880
8563, 15492
8564, 12960
8565, 20997
8566, 14016
8567, 13384
8568, 13280
8569, 14127
8570, 12263
8571, 13600
8572, 14797
8573, 18441
8574, 14212
8575, 22404
8576, 11726
8577, 17504
8578, 13322
8579, 18351
8580, 12034
8581, 15749
8582, 14170
8583, 21137
8584, 15079
8585, 22570
8586, 20690
8587, 16637
8588, 13907
8589, 13556
8590, 13005
8591, 16198
8592, 19402
8593, 13700
8594, 20752
8595, 16770
8596, 19090
8597, 29294
8598, 15428
8599, 23522
8600, 15738
8601, 14240
8602, 17704
8603, 18637
8604, 13469
8605, 15061
8606, 12168
8607, 13318
8608, 14804
8609, 26061
8610, 15720
8611, 18859
8612, 15026
8613, 13186
8614, 18656
8615, 11015
8616, 13854
8617, 11854
8618, 21279
8619, 17331
8620, 21431
8621, 14147
8622, 21782
8623, 17414
8624, 17978
8625, 18047
8626, 11408
8627, 13850
8628, 13432
8629, 12976
8630, 16149
8631, 11766
8632, 11247
8633, 11148
8634, 13187
8635, 13420
8636, 12091
8637, 9467
8638, 11658
8639, 18642
8640, 16362
8641, 18709
8642, 16400
8643, 11652
8644, 14188
8645, 10292
8646, 12313
8647, 13528
8648, 10740
8649, 10230
8650, 12961
8651, 8539
8652, 12703
8653, 15667
8654, 29159
8655, 10531
8656, 21058
8657, 11074
8658, 10107
8659, 11376
8660, 6917
8661, 9195
8662, 13713
8663, 11425
8664, 13029
8665, 13032
8666, 12692
8667, 28207
8668, 14244
8669, 10675
8670, 14438
8671, 12033
8672, 9782
8673, 8347
8674, 15115
8675, 10787
8676, 16937
8677, 16328
8678, 12181
8679, 9429
8680, 17623
8681, 9761
8682, 10726
8683, 13476
8684, 12282
8685, 11110
8686, 13884
8687, 17042
8688, 16605
8689, 16408
8690, 15229
8691, 14811
8692, 13758
8693, 13013
8694, 10156
8695, 13068
8696, 10317
8697, 13529
8698, 12916
8699, 22463
8700, 9716
8701, 12453
8702, 17847
8703, 11804
8704, 17751
8705, 16978
8706, 17902
8707, 22166
8708, 15878
8709, 21903
8710, 16556
8711, 16920
8712, 13570
8713, 13750
8714, 20436
8715, 16941
8716, 12853
8717, 18528
8718, 10567
8719, 15251
8720, 9637
8721, 9515
8722, 13703
8723, 7475
8724, 8507
8725, 7964
8726, 13234
8727, 13205
8728, 9275
8729, 17114
8730, 13631
8731, 9956
8732, 12281
8733, 12168
8734, 14471
8735, 19460
8736, 15569
8737, 12056
8738, 9803
8739, 10416
8740, 13250
8741, 11524
8742, 11085
8743, 24263
8744, 9455
8745, 12003
8746, 18952
8747, 20941
8748, 11916
8749, 12612
8750, 9387
8751, 16928
8752, 19299
8753, 12206
8754, 15886
8755, 16816
8756, 9956
8757, 17572
8758, 13379
8759, 13835
8760, 9868
8761, 10126
8762, 11474
8763, 12426
8764, 16986
8765, 13626
8766, 10510
8767, 12678
8768, 19538
8769, 14781
8770, 14456
8771, 15562
8772, 13760
8773, 16817
8774, 13263
8775, 11819
8776, 10640
8777, 15133
8778, 12157
8779, 15381
8780, 12697
8781, 10385
8782, 11661
8783, 8846
8784, 9061
8785, 8393
8786, 7381
8787, 8127
8788, 7745
8789, 10690
8790, 10917
8791, 11697
8792, 13252
8793, 10189
8794, 9875
8795, 15364
8796, 17342
8797, 15632
8798, 12422
8799, 10112
8800, 11086
8801, 13458
8802, 8684
8803, 10074
8804, 8874
8805, 9156
8806, 8872
8807, 11066
8808, 13092
8809, 10086
8810, 10390
8811, 9779
8812, 10573
8813, 7746
8814, 10711
8815, 18059
8816, 12174
8817, 13455
8818, 12407
8819, 19700
8820, 14175
8821, 15961
8822, 13422
8823, 18667
8824, 14171
8825, 16751
8826, 11537
8827, 9525
8828, 8597
8829, 11747
8830, 12983
8831, 17223
8832, 18318
8833, 18766
8834, 19472
8835, 12778
8836, 11182
8837, 9516
8838, 13909
8839, 10373
8840, 10597
8841, 16484
8842, 11156
8843, 16081
8844, 9684
8845, 12843
8846, 15335
8847, 11578
8848, 8772
8849, 12265
8850, 13216
8851, 14107
8852, 22536
8853, 13950
8854, 18782
8855, 12554
8856, 16923
8857, 20496
8858, 22923
8859, 16505
8860, 14021
8861, 19507
8862, 12330
8863, 16783
8864, 12976
8865, 12263
8866, 12313
8867, 12051
8868, 11069
8869, 12380
8870, 11960
8871, 9727
8872, 15479
8873, 11546
8874, 16797
8875, 18318
8876, 11604
8877, 14913
8878, 13459
8879, 16337
8880, 11908
8881, 9855
8882, 17314
8883, 14376
8884, 17357
8885, 15157
8886, 10537
8887, 10168
8888, 9409
8889, 8108
8890, 8990
8891, 12016
8892, 12383
8893, 9706
8894, 8682
8895, 10767
8896, 9175
8897, 13669
8898, 13150
8899, 12686
8900, 10272
8901, 10738
8902, 14301
8903, 12864
8904, 8353
8905, 9139
8906, 7789
8907, 9351
8908, 12856
8909, 13433
8910, 13018
8911, 18559
8912, 10761
8913, 14415
8914, 10928
8915, 22490
8916, 14590
8917, 12930
8918, 10572
8919, 10237
8920, 9227
8921, 13705
8922, 11185
8923, 11223
8924, 13500
8925, 8593
8926, 9162
8927, 8373
8928, 10327
8929, 9008
8930, 11220
8931, 12736
8932, 12916
8933, 15194
8934, 15842
8935, 11292
8936, 11718
8937, 12318
8938, 13303
8939, 14311
8940, 10950
8941, 17829
8942, 10584
8943, 10458
8944, 15447
8945, 10624
8946, 11826
8947, 12890
8948, 12217
8949, 8070
8950, 8285
8951, 7961
8952, 8327
8953, 8574
8954, 7833
8955, 10719
8956, 7771
8957, 7430
8958, 7594
8959, 6502
8960, 10311
8961, 14055
8962, 9925
8963, 8420
8964, 7767
8965, 10215
8966, 8097
8967, 8220
8968, 8778
8969, 13383
8970, 12403
8971, 8148
8972, 9042
8973, 8318
8974, 8291
8975, 8469
8976, 10957
8977, 11672
8978, 11080
8979, 9047
8980, 8607
8981, 8558
8982, 9348
8983, 8659
8984, 10009
8985, 9574
8986, 12778
8987, 10007
8988, 12049
8989, 10957
8990, 8376
8991, 6850
8992, 8713
8993, 9162
8994, 10881
8995, 8174
8996, 14024
8997, 12737
8998, 15722
8999, 9437
9000, 9448
9001, 11173
9002, 9348
9003, 11179
9004, 10886
9005, 9618
9006, 9447
9007, 9729
9008, 10550
9009, 11236
9010, 8026
9011, 6596
9012, 6621
9013, 7779
9014, 8185
9015, 8989
9016, 10236
9017, 11121
9018, 8835
9019, 11186
9020, 7775
9021, 12315
9022, 10763
9023, 10689
9024, 7658
9025, 9025
9026, 9528
9027, 7659
9028, 11055
9029, 8041
9030, 9069
9031, 10860
9032, 11184
9033, 10349
9034, 11407
9035, 7873
9036, 9303
9037, 8083
9038, 9574
9039, 8207
9040, 8395
9041, 8134
9042, 10786
9043, 9493
9044, 11547
9045, 11116
9046, 7425
9047, 9135
9048, 6635
9049, 6075
9050, 6972
9051, 8515
9052, 6346
9053, 7624
9054, 8814
9055, 9969
9056, 8171
9057, 9909
9058, 12796
9059, 15269
9060, 11317
9061, 11187
9062, 15117
9063, 15207
9064, 7372
9065, 9889
9066, 6104
9067, 6771
9068, 10395
9069, 9727
9070, 7428
9071, 10228
9072, 10818
9073, 7447
9074, 7278
9075, 12896
9076, 12349
9077, 9110
9078, 15143
9079, 15476
9080, 10031
9081, 11295
9082, 12397
9083, 8660
9084, 9174
9085, 8223
9086, 8321
9087, 11882
9088, 12151
9089, 12666
9090, 11245
9091, 13480
9092, 9494
9093, 9114
9094, 12788
9095, 12220
9096, 10868
9097, 8180
9098, 7922
9099, 10249
9100, 11249
9101, 13852
9102, 12848
9103, 14895
9104, 12630
9105, 9201
9106, 10911
9107, 13238
9108, 9532
9109, 9939
9110, 10983
9111, 9079
9112, 15227
9113, 14611
9114, 10621
9115, 10184
9116, 10142
9117, 13430
9118, 9386
9119, 8212
9120, 8042
9121, 6646
9122, 8242
9123, 9462
9124, 6588
9125, 8185
9126, 8117
9127, 7722
9128, 8566
9129, 9179
9130, 12925
9131, 15130
9132, 14156
9133, 8264
9134, 6644
9135, 8092
9136, 10396
9137, 10295
9138, 8695
9139, 11907
9140, 10510
9141, 9421
9142, 10561
9143, 7730
9144, 11837
9145, 9507
9146, 7759
9147, 8990
9148, 7589
9149, 7478
9150, 11103
9151, 7209
9152, 9764
9153, 9972
9154, 10195
9155, 14240
9156, 10718
9157, 11820
9158, 8654
9159, 8887
9160, 11351
9161, 12087
9162, 11111
9163, 7211
9164, 6206
9165, 7661
9166, 8894
9167, 8975
9168, 10510
9169, 14137
9170, 8326
9171, 7632
9172, 8690
9173, 10724
9174, 9237
9175, 9267
9176, 9397
9177, 9643
9178, 7196
9179, 6161
9180, 7312
9181, 7191
9182, 5943
9183, 6757
9184, 7555
9185, 7035
9186, 6339
9187, 6045
9188, 6923
9189, 8020
9190, 9655
9191, 6871
9192, 5953
9193, 4604
9194, 4028
9195, 5015
9196, 5726
9197, 4446
9198, 6300
9199, 9923
9200, 11268
9201, 8428
9202, 8612
9203, 7362
9204, 10564
9205, 7324
9206, 10112
9207, 9023
9208, 6332
9209, 6188
9210, 6308
9211, 6864
9212, 5273
9213, 6855
9214, 8326
9215, 7409
9216, 11897
9217, 11671
9218, 12295
9219, 8547
9220, 12155
9221, 7350
9222, 10167
9223, 7462
9224, 6808
9225, 7346
9226, 5827
9227, 7351
9228, 8080
9229, 8010
9230, 10983
9231, 8036
9232, 7501
9233, 4690
9234, 5985
9235, 5794
9236, 5853
9237, 7922
9238, 7191
9239, 8771
9240, 9435
9241, 8245
9242, 7667
9243, 6782
9244, 5778
9245, 6060
9246, 7728
9247, 9367
9248, 7512
9249, 8590
9250, 7347
9251, 8221
9252, 8311
9253, 6296
9254, 5657
9255, 6078
9256, 5803
9257, 5956
9258, 6600
9259, 7191
9260, 7859
9261, 7003
9262, 6849
9263, 6948
9264, 8572
9265, 6852
9266, 6950
9267, 6520
9268, 6747
9269, 5471
9270, 7289
9271, 9489
9272, 7361
9273, 6298
9274, 6821
9275, 6382
9276, 5732
9277, 7633
9278, 6064
9279, 8618
9280, 9599
9281, 6078
9282, 6291
9283, 7671
9284, 8288
9285, 7599
9286, 6884
9287, 6765
9288, 6856
9289, 7767
9290, 8984
9291, 9431
9292, 10193
9293, 8724
9294, 6868
9295, 6485
9296, 6989
9297, 9174
9298, 8822
9299, 7725
9300, 11465
9301, 7931
9302, 8490
9303, 8993
9304, 10773
9305, 9485
9306, 11201
9307, 7995
9308, 7765
9309, 5015
9310, 7800
9311, 11608
9312, 9041
9313, 11639
9314, 6693
9315, 6710
9316, 6091
9317, 6222
9318, 6954
9319, 6323
9320, 7205
9321, 7207
9322, 7553
9323, 7103
9324, 9938
9325, 10561
9326, 8407
9327, 8198
9328, 12322
9329, 6689
9330, 6735
9331, 6193
9332, 7530
9333, 7372
9334, 7543
9335, 6285
9336, 7772
9337, 6788
9338, 5065
9339, 5520
9340, 5996
9341, 7424
9342, 7870
9343, 6760
9344, 6492
9345, 7914
9346, 8256
9347, 7394
9348, 6802
9349, 5031
9350, 5755
9351, 5438
9352, 6818
9353, 5510
9354, 5981
9355, 5544
9356, 6289
9357, 6429
9358, 7857
9359, 6586
9360, 4095
9361, 3521
9362, 3230
9363, 3293
9364, 3554
9365, 4774
9366, 8463
9367, 7571
9368, 7834
9369, 8378
9370, 12370
9371, 9585
9372, 8852
9373, 7962
9374, 6937
9375, 6449
9376, 4919
9377, 5914
9378, 7267
9379, 5574
9380, 5031
9381, 4053
9382, 6099
9383, 7823
9384, 10209
9385, 11457
9386, 7253
9387, 7265
9388, 6364
9389, 5202
9390, 5431
9391, 5137
9392, 4770
9393, 6796
9394, 6444
9395, 5865
9396, 4788
9397, 5924
9398, 6105
9399, 6443
9400, 6978
9401, 5898
9402, 5358
9403, 5348
9404, 5864
9405, 7776
9406, 8208
9407, 9031
9408, 7038
9409, 9088
9410, 8891
9411, 8201
9412, 9672
9413, 7230
9414, 7630
9415, 5426
9416, 4213
9417, 4484
9418, 4645
9419, 6282
9420, 6221
9421, 4805
9422, 5460
9423, 6709
9424, 7132
9425, 5971
9426, 4993
9427, 5886
9428, 8119
9429, 5843
9430, 8406
9431, 7299
9432, 7538
9433, 7927
9434, 7572
9435, 7379
9436, 8235
9437, 7681
9438, 8117
9439, 7534
9440, 10117
9441, 8837
9442, 9157
9443, 9124
9444, 8241
9445, 6215
9446, 9880
9447, 11431
9448, 11441
9449, 12237
9450, 11392
9451, 9723
9452, 8838
9453, 8706
9454, 8460
9455, 7604
9456, 8607
9457, 8727
9458, 7085
9459, 8405
9460, 9765
9461, 12130
9462, 8342
9463, 9356
9464, 7980
9465, 5905
9466, 5300
9467, 6095
9468, 4875
9469, 3379
9470, 3648
9471, 4640
9472, 6979
9473, 8820
9474, 8170
9475, 11480
9476, 8950
9477, 9066
9478, 6908
9479, 6478
9480, 7177
9481, 6543
9482, 7277
9483, 8245
9484, 7300
9485, 6557
9486, 6169
9487, 5808
9488, 6932
9489, 6601
9490, 6254
9491, 5204
9492, 5646
9493, 5348
9494, 4099
9495, 5762
9496, 10234
9497, 7816
9498, 12578
9499, 12795
9500, 9628
9501, 10878
9502, 9824
9503, 13428
9504, 9846
9505, 7175
9506, 8320
9507, 9811
9508, 11706
9509, 8814
9510, 11365
9511, 9171
9512, 11903
9513, 8623
9514, 7885
9515, 6726
9516, 7437
9517, 7780
9518, 7311
9519, 9081
9520, 10929
9521, 9431
9522, 8410
9523, 7817
9524, 8940
9525, 9306
9526, 14620
9527, 10743
9528, 16050
9529, 17359
9530, 13845
9531, 11978
9532, 8626
9533, 8207
9534, 9575
9535, 7303
9536, 7980
9537, 9065
9538, 10825
9539, 19038
9540, 12632
9541, 11936
9542, 20030
9543, 13060
9544, 8167
9545, 8590
9546, 10510
9547, 11407
9548, 7243
9549, 5817
9550, 5185
9551, 5015
9552, 5408
9553, 7001
9554, 6616
9555, 7527
9556, 9295
9557, 7782
9558, 9557
9559, 11042
9560, 10749
9561, 7976
9562, 10569
9563, 12085
9564, 12547
9565, 6770
9566, 10359
9567, 13001
9568, 14302
9569, 9845
9570, 12165
9571, 8483
9572, 11215
9573, 11728
9574, 8985
9575, 10693
9576, 11767
9577, 10154
9578, 11810
9579, 11135
9580, 11548
9581, 12628
9582, 11035
9583, 11483
9584, 10187
9585, 9483
9586, 11944
9587, 10128
9588, 8161
9589, 8496
9590, 9393
9591, 12098
9592, 16409
9593, 9604
9594, 16803
9595, 18112
9596, 8705
9597, 12580
9598, 10219
9599, 14597
9600, 11899
9601, 11164
9602, 8416
9603, 8748
9604, 11300
9605, 11072
9606, 16450
9607, 15229
9608, 15555
9609, 12632
9610, 7297
9611, 9562
9612, 15082
9613, 11217
9614, 12275
9615, 10374
9616, 8753
9617, 9627
9618, 10763
9619, 9410
9620, 11011
9621, 10493
9622, 9368
9623, 9410
9624, 11056
9625, 12918
9626, 10605
9627, 11487
9628, 12472
9629, 11054
9630, 21246
9631, 18842
9632, 12736
9633, 11711
9634, 13026
9635, 10827
9636, 10905
9637, 10219
9638, 11509
9639, 12067
9640, 8857
9641, 12596
9642, 10070
9643, 9292
9644, 12323
9645, 6756
9646, 8828
9647, 10576
9648, 12124
9649, 12518
9650, 12792
9651, 10949
9652, 9194
9653, 9751
9654, 10332
9655, 17587
9656, 14102
9657, 9854
9658, 9500
9659, 12030
9660, 13563
9661, 15412
9662, 10856
9663, 10648
9664, 10704
9665, 7447
9666, 9909
9667, 13679
9668, 14669
9669, 11434
9670, 12776
9671, 11164
9672, 10298
9673, 12090
9674, 9700
9675, 11385
9676, 12188
9677, 12671
9678, 9278
9679, 13872
9680, 9242
9681, 10918
9682, 13355
9683, 10510
9684, 11769
9685, 10676
9686, 11918
9687, 14337
9688, 16549
9689, 16566
9690, 13243
9691, 12798
9692, 13901
9693, 14300
9694, 11959
9695, 16373
9696, 23969
9697, 17897
9698, 17804
9699, 15388
9700, 16996
9701, 12355
9702, 20251
9703, 14701
9704, 25280
9705, 11701
9706, 10128
9707, 15737
9708, 14968
9709, 12333
9710, 15229
9711, 14311
9712, 13999
9713, 15614
9714, 19203
9715, 12974
9716, 13766
9717, 13546
9718, 13262
9719, 10036
9720, 17224
9721, 18976
9722, 13182
9723, 11924
9724, 16066
9725, 9593
9726, 13881
9727, 10368
9728, 9306
9729, 12792
9730, 12516
9731, 14339
9732, 13496
9733, 11643
9734, 8429
9735, 14775
9736, 15388
9737, 15089
9738, 22183
9739, 19323
9740, 15898
9741, 14668
9742, 24808
9743, 11766
9744, 10337
9745, 16531
9746, 10515
9747, 19241
9748, 15187
9749, 16071
9750, 9866
9751, 16878
9752, 12067
9753, 11123
9754, 11433
9755, 13730
9756, 12784
9757, 11932
9758, 9855
9759, 15721
9760, 14470
9761, 14669
9762, 13083
9763, 17967
9764, 14667
9765, 11454
9766, 24605
9767, 21088
9768, 12586
9769, 24326
9770, 13424
9771, 16214
9772, 11290
9773, 13008
9774, 10111
9775, 11100
9776, 10555
9777, 9070
9778, 9600
9779, 11946
9780, 14763
9781, 8732
9782, 8810
9783, 8763
9784, 8109
9785, 11927
9786, 12686
9787, 10369
9788, 11627
9789, 12449
9790, 16908
9791, 18713
9792, 12574
9793, 21485
9794, 19511
9795, 12827
9796, 11485
9797, 13834
9798, 15824
9799, 18552
9800, 11856
9801, 10436
9802, 15951
9803, 18313
9804, 9947
9805, 11341
9806, 10052
9807, 8108
9808, 14142
9809, 16944
9810, 9960
9811, 10572
9812, 12320
9813, 10595
9814, 9846
9815, 10670
9816, 12162
9817, 13771
9818, 12273
9819, 10506
9820, 8887
9821, 12036
9822, 9750
9823, 14762
9824, 9179
9825, 9662
9826, 12776
9827, 10201
9828, 9136
9829, 5965
9830, 6669
9831, 10066
9832, 12880
9833, 9470
9834, 10878
9835, 12567
9836, 12552
9837, 12766
9838, 12100
9839, 13580
9840, 9004
9841, 19736
9842, 20860
9843, 14811
9844, 17312
9845, 11199
9846, 9596
9847, 9910
9848, 10723
9849, 12757
9850, 14140
9851, 16277
9852, 11102
9853, 11649
9854, 22424
9855, 9504
9856, 10561
9857, 15622
9858, 9776
9859, 13565
9860, 10548
9861, 10708
9862, 20386
9863, 13212
9864, 12470
9865, 16694
9866, 16601
9867, 21138
9868, 23268
9869, 9184
9870, 18271
9871, 12020
9872, 17530
9873, 19875
9874, 14382
9875, 11315
9876, 9826
9877, 18489
9878, 10201
9879, 10894
9880, 10432
9881, 15003
9882, 13876
9883, 16118
9884, 13756
9885, 10209
9886, 11469
9887, 17414
9888, 14369
9889, 10686
9890, 11801
9891, 10194
9892, 7630
9893, 9331
9894, 7724
9895, 9069
9896, 8963
9897, 10433
9898, 10481
9899, 10690
9900, 7930
9901, 8983
9902, 9858
9903, 13159
9904, 11749
9905, 8490
9906, 8251
9907, 6177
9908, 8164
9909, 8391
9910, 8098
9911, 12299
9912, 6824
9913, 6343
9914, 10142
9915, 9826
9916, 10160
9917, 11229
9918, 10107
9919, 16993
9920, 15862
9921, 15876
9922, 12054
9923, 10112
9924, 8143
9925, 8118
9926, 7454
9927, 7899
9928, 9491
9929, 10117
9930, 12386
9931, 10446
9932, 8468
9933, 5131
9934, 5692
9935, 8901
9936, 13587
9937, 13048
9938, 9104
9939, 7605
9940, 9422
9941, 10792
9942, 9431
9943, 10569
9944, 12000
9945, 13224
9946, 15203
9947, 14157
9948, 6359
9949, 8230
9950, 7305
9951, 11805
9952, 10722
9953, 11219
9954, 17140
9955, 8555
9956, 15699
9957, 9975
9958, 11231
9959, 13926
9960, 8615
9961, 13420
9962, 14348
9963, 12071
9964, 11473
9965, 12832
9966, 9742
9967, 7013
9968, 7899
9969, 10996
9970, 11214
9971, 7613
9972, 10252
9973, 8487
9974, 7377
9975, 7931
9976, 8394
9977, 11203
9978, 10701
9979, 10350
9980, 11152
9981, 10994
9982, 9448
9983, 14209
9984, 17864
9985, 12011
9986, 13051
9987, 9306
9988, 21071
9989, 9745
9990, 14155
9991, 13314
9992, 12653
9993, 12695
9994, 10622
9995, 13323
9996, 10675
9997, 13158
9998, 19050
9999, 10068
10000, 15061
10001, 11586
10002, 13792
10003, 10667
10004, 18209
10005, 14379
10006, 13376
10007, 10687
10008, 10555
10009, 8875
10010, 9030
10011, 7843
10012, 7832
10013, 11089
10014, 6755
10015, 9853
10016, 8597
10017, 10277
10018, 12174
10019, 11939
10020, 16724
10021, 10465
10022, 9612
10023, 6849
10024, 9662
10025, 6755
10026, 9123
10027, 8279
10028, 10360
10029, 8466
10030, 10296
10031, 11342
10032, 8940
10033, 8644
10034, 8805
10035, 19551
10036, 16060
10037, 10177
10038, 7395
10039, 6462
10040, 7413
10041, 10373
10042, 8485
10043, 8917
10044, 6362
10045, 9145
10046, 10054
10047, 9576
10048, 14326
10049, 13979
10050, 12587
10051, 11338
10052, 8685
10053, 10018
10054, 10366
10055, 10790
10056, 8313
10057, 7859
10058, 7649
10059, 12384
10060, 9798
10061, 9272
10062, 8122
10063, 8520
10064, 9728
10065, 10566
10066, 11245
10067, 15335
10068, 13586
10069, 19466
10070, 13338
10071, 20372
10072, 9137
10073, 17444
10074, 13031
10075, 16585
10076, 19508
10077, 10719
10078, 13012
10079, 9019
10080, 10411
10081, 17898
10082, 18194
10083, 12534
10084, 17939
10085, 17443
10086, 10866
10087, 14967
10088, 18737
10089, 16545
10090, 11277
10091, 17283
10092, 16066
10093, 15749
10094, 23106
10095, 11808
10096, 28302
10097, 27564
10098, 16280
10099, 14499
10100, 11972
10101, 13208
10102, 19341
10103, 12363
10104, 12881
10105, 24407
10106, 27513
10107, 28999
10108, 15157
10109, 16879
10110, 12539
10111, 17134
10112, 15390
10113, 13779
10114, 14458
10115, 13332
10116, 26179
10117, 18532
10118, 15569
10119, 22678
10120, 17178
10121, 13383
10122, 13897
10123, 11016
10124, 14811
10125, 12969
10126, 8922
10127, 11505
10128, 10659
10129, 20511
10130, 15237
10131, 11580
10132, 18101
10133, 12489
10134, 17084
10135, 10260
10136, 11592
10137, 10516
10138, 11423
10139, 25487
10140, 10708
10141, 9000
10142, 9228
10143, 17757
